evaluator,gpt-4o-mini,gpt-4.1-mini,gpt-4o,gpt-4.1,haiku-3.5,sonnet-3.7,sonnet-4.5,opus-4.1,gemini-2.0-flash-lite,gemini-2.0-flash,gemini-2.5-flash,gemini-2.5-pro,ll-3.1-8b,ll-3.1-70b,ll-3.1-405b,qwen-2.5-7b,qwen-2.5-72b,qwen-3.0-80b,deepseek-3.1
gpt-4o-mini,,-0.2469635627530365,0.021052631578947267,-0.1842105263157895,-0.43684210526315786,0.07236842105263158,-0.13684210526315793,-0.1381578947368422,-0.22499999999999998,-0.027631578947368396,-0.035526315789473684,0.03421052631578947,-0.22368421052631582,0.0776315789473685,0.02631578947368418,0.10263157894736846,0.15131578947368418,-0.1105263157894737,0.09868421052631571
gpt-4.1-mini,0.4697368421052632,,0.4644736842105263,0.175,0.06447368421052635,0.33157894736842103,0.19736842105263158,0.275,-0.014473684210526305,0.4144736842105263,0.3986842105263157,0.32894736842105265,-0.05921052631578949,0.5210526315789472,0.21052631578947367,0.3921052631578947,0.618421052631579,0.24342105263157893,0.4855263157894737
gpt-4o,-0.052631578947368474,-0.2894736842105264,,-0.12894736842105275,-0.4,-0.026315789473684292,-0.10526315789473689,-0.13026315789473691,-0.34345479082321195,-0.06275303643724695,0.021052631578947267,0.0,-0.21447368421052637,-0.046052631578947345,-0.12236842105263157,-0.07499999999999996,0.09999999999999998,0.07236842105263158,0.2026315789473685
gpt-4.1,-0.07236842105263153,-0.09999999999999998,0.02631578947368418,,-0.22499999999999998,0.04999999999999999,0.0,0.0,-0.2460526315789473,-0.07236842105263153,0.0,-0.19999999999999996,-0.11184210526315785,-0.018421052631579005,-0.11973684210526314,-0.11842105263157898,-0.0736842105263158,-0.050000000000000044,0.07631578947368417
haiku-3.5,-0.022368421052631482,-0.025000000000000022,0.052631578947368474,-0.07894736842105271,,0.09999999999999998,-0.027631578947368396,-0.1394736842105264,0.08552631578947367,0.1578947368421053,-0.0552631578947369,-0.15526315789473694,-0.13684210526315788,0.22537112010796223,-0.09736842105263155,0.15657894736842104,0.02631578947368418,-0.05657894736842106,0.12368421052631573
sonnet-3.7,0.04999999999999993,0.28611111111111115,0.04166666666666663,0.21388888888888885,0.37777777777777777,,-0.24868421052631584,-0.10945945945945945,0.46071428571428574,0.12222222222222223,0.1216216216216216,-0.2993243243243243,0.19166666666666665,0.0888888888888888,0.16111111111111115,0.0888888888888888,-0.22499999999999998,-0.2333333333333334,0.14999999999999997
sonnet-4.5,0.2986842105263158,0.06052631578947365,0.1907894736842105,0.16052631578947363,0.06710526315789467,0.08552631578947367,,0.05394736842105263,-0.007894736842105288,-0.03552631578947363,-0.044736842105263186,-0.21842105263157896,0.14797297297297307,0.14912280701754388,0.03815789473684217,0.17500000000000004,0.11973684210526314,-0.0368421052631579,0.293421052631579
opus-4.1,0.048684210526315774,0.04342105263157903,0.14868421052631586,0.09473684210526312,0.4223684210526316,0.3197368421052632,0.07631578947368417,,0.17368421052631577,0.023684210526315863,-0.05921052631578949,-0.16052631578947363,0.15000000000000002,0.07557354925775983,0.15000000000000002,0.07499999999999996,0.07499999999999996,-0.08289473684210535,0.1986842105263158
gemini-2.0-flash-lite,0.2026315789473685,-0.0828947368421053,0.19736842105263158,0.0934210526315789,0.0052631578947368585,0.3447368421052631,0.2644736842105263,0.10921052631578941,,0.21973684210526312,0.2407894736842105,0.3421052631578947,-0.06842105263157894,0.25,0.356578947368421,0.40657894736842104,0.4276315789473685,0.31710526315789467,0.4763157894736842
gemini-2.0-flash,-0.3855263157894737,-0.543421052631579,-0.3368421052631579,-0.3697368421052632,-0.4078947368421053,-0.28947368421052644,-0.2710526315789474,-0.4,-0.125,,-0.19342105263157902,-0.1421052631578948,-0.26973684210526316,-0.2565789473684211,-0.2565789473684211,-0.0736842105263158,-0.13026315789473691,-0.09342105263157902,-0.0828947368421053
gemini-2.5-flash,-0.001315789473684159,-0.2644736842105263,0.022368421052631593,-0.31842105263157894,0.0,0.12368421052631584,-0.3828947368421053,-0.35394736842105273,-0.02631578947368418,0.12105263157894719,,0.5105263157894737,-0.07894736842105277,-0.1328947368421053,-0.18552631578947365,0.07499999999999996,0.125,-0.025000000000000022,0.12368421052631584
gemini-2.5-pro,0.0,-0.26315789473684215,0.0,-0.21184210526315783,0.0,-0.02631578947368418,-0.42105263157894735,-0.42105263157894735,0.0,-0.002631578947368318,-0.1723684210526315,,0.0,0.0,0.0,0.0,0.0,-0.16447368421052633,0.023684210526315863
ll-3.1-8b,0.1210526315789473,0.17236842105263156,0.3486842105263157,0.22236842105263158,0.3460526315789473,0.37236842105263157,0.3710526315789473,0.3986842105263157,0.2736842105263157,0.4,0.3986842105263157,0.3973684210526316,,0.325,0.275,0.3986842105263157,0.3986842105263157,0.2960526315789473,0.37236842105263157
ll-3.1-70b,0.001315789473684159,-0.12894736842105275,0.0641025641025641,-0.0013157894736842701,0.003947368421052699,0.037786774628879805,-0.031578947368421095,-0.003947368421052699,-0.17500000000000004,0.0,0.04736842105263156,0.04736842105263156,-0.19605263157894737,,-0.025000000000000022,0.20526315789473681,0.12631578947368416,0.023684210526315697,0.07500000000000001
ll-3.1-405b,0.0026315789473684292,-0.05657894736842106,0.20394736842105265,0.06578947368421051,-0.31052631578947365,0.0907894736842105,-0.16315789473684222,-0.035526315789473684,-0.1416666666666666,-0.07499999999999996,0.01842105263157895,-0.08333333333333331,-0.03815789473684217,0.1578947368421053,,0.08026315789473681,0.02763157894736845,-0.3644736842105264,0.30394736842105263
qwen-2.5-7b,-0.125,-0.22631578947368425,-0.025000000000000022,-0.12631578947368427,-0.375,0.0,0.0,0.0,-0.4,-0.09999999999999998,0.0,0.04999999999999999,-0.42500000000000004,-0.07499999999999996,-0.15000000000000002,,-0.025000000000000022,0.0,0.0
